shopTitle,price,title,item_id,realSales,procity
光速数码,359.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米12C,758383852905,100+人付款,广东 深圳
领星数码店,669.00,Huawei/华为 畅享20 Pro全网通5G智能手机学生上网课老人千元备用,744226744341,78人付款,广东 深圳
可乐严选数码,316.00,Huawei/华为 畅享10正品鸿蒙系统,756779362524,100+人付款,广东 汕头
明迅数码,878.00,Huawei/<span class=H>华为</span> Mate 20 麒麟980全网通学生游戏备用<span class=H>手机</span>4g智能<span class=H>手机</span>,739612782917,13人付款,广东 深圳
喵速达电器官方旗舰店,1649.00,【阿里官方自营】HUAWEI/<span class=H>华为</span>畅享60Pro新款5000mAh长续航大屏大音量老人学生机<span class=H>华为</span>,720082673430,8人付款,浙江 杭州
静静二手通讯,619.00,Huawei/<span class=H>华为</span> Huawei Mate 30游戏<span class=H>手机</span>4G麒麟990处理器2<span class=H>手机</span>,732058165473,11人付款,安徽 亳州
和天下移动通讯商城,1099.00,Huawei/<span class=H>华为</span>nova7Pro<span class=H>手机</span>5G双卡麒麟芯985nova7鸿蒙12期分期免息,756213793522,10人付款,四川 成都
创新数码城,293.00,Huawei/<span class=H>华为</span> 畅享10e全网通大屏幕大音量创享9老人学生党智能<span class=H>手机</span>,760063246199,6人付款,广东 深圳
星瑞数码,1071.00,Huawei/<span class=H>华为</span> Nova 7麒麟985芯片全网通5G<span class=H>手机</span>nova7Pro鸿蒙系统7SE,750145004105,3人付款,广东 深圳
淘淘数码通讯商城,799.00,Huawei/<span class=H>华为</span> P30 Pro全网通4G千元<span class=H>手机</span>老人备用学生旗舰鸿蒙系统,753685250549,3人付款,湖南 长沙
诚信优选数码,960.00,Huawei/<span class=H>华为</span> Nova 7  5G<span class=H>手机</span>麒麟985芯片全网通nova7Pro鸿蒙系统,723110564306,23人付款,浙江 宁波
小野优品,539.00,Huawei/<span class=H>华为</span> P20 徕卡三摄全网通双卡双待小屏幕 麒麟970正品<span class=H>手机</span>,636143773537,2人付款,江苏 常州
众诚数码通讯,424.00,Huawei/<span class=H>华为</span> P20全面屏小巧4G麒麟支持NFC公交卡6G运行拍照<span class=H>手机</span>,694451247941,10人付款,广东 东莞
品牌老人手机店铺,148.00,<span class=H>华为</span>双屏翻盖老人<span class=H>手机</span>移动电信全网通4G老年学生<span class=H>手机</span>语音王老年机,750538831432,5人付款,广东 深圳
正品数码通讯,850.00,<span class=H>华为</span>畅享 70新款<span class=H>手机</span>畅想70/<span class=H>华为</span> 畅享70Pro国行正品全网通直降,769134316792,0人付款,广东 深圳
元华手机数码商城,728.00,Huawei<span class=H>华为</span> nova 7 SE<span class=H>手机</span>正品5g智能超划算麒麟芯学生备用机,732892268305,6人付款,广东 深圳
手机数码通讯店,420.00,Huawei/<span class=H>华为</span> 畅享 MAX  畅享max 高通骁龙660 大屏幕新款<span class=H>手机</span>,643902488042,7人付款,山东 济南
翎芸骆数码专营店,1358.00,现货速发/分期免息 官网正品HUAWEI/<span class=H>华为</span> Mate 新款X50曲面屏16+512GB<span class=H>手机</span>骁龙游戏学生旗舰官方50plus 60pro,743032101370,11人付款,广东 深圳
信息港数码专营店,1049.00,至高可减180元+蓝牙耳机】Huawei/<span class=H>华为</span> 畅享70z 6000mAh长续航超清影像智能鸿蒙2024新品学生老人<span class=H>手机</span> 畅享70,768861311256,11人付款,广东 深圳
广西老人机,118.00,<span class=H>华为</span>老人<span class=H>手机</span>超长待机大屏大字大声音联通电信4G全网通按键老年机,759700707423,17人付款,广东 深圳
通达汇利数码专营店,1558.00,分期免息/送豪华礼 HUAWEI/<span class=H>华为</span>P50 Pro 12+512GB新款X50i+旗舰5G<span class=H>手机</span>游戏拍照官方专卖官网正品店mate60pro,768103391571,43人付款,广东 深圳
易捷数码优选店,1088.00,分期免息/当天发 Huawei/<span class=H>华为</span> 畅享 60 Pro 5G全网通快充旗舰<span class=H>手机</span>,719629850459,9人付款,广东 深圳
和天下移动通讯商城,1699.00,Huawei/<span class=H>华为</span> P40 Pro5G官网<span class=H>手机</span>12期分期免息双卡鸿蒙麒麟990NFC,758520405541,6人付款,四川 成都
华耀原装正品主营店,989.00,新品促销Huawei/<span class=H>华为</span><span class=H>华为</span>畅享70鸿蒙<span class=H>手机</span>6000毫安畅想70超长待机,753746369524,1人付款,广东 深圳
旺华精品数码商城,737.00,Huawei/<span class=H>华为</span> nova 7 SE 5G<span class=H>手机</span>官方正品全网通学生智能<span class=H>手机</span>网旗舰,731348138421,58人付款,广东 深圳
CC数码手机,1255.00,Huawei/<span class=H>华为</span> 畅享 70 Pro正品全网通大电池大屏老人机学生<span class=H>手机</span>,761732110127,81人付款,广东 深圳
俊毅数码商城,578.00,正品 Huawei/<span class=H>华为</span> 畅享20 5G全网通大电池大屏幕学生拍照游戏<span class=H>手机</span>,716793408562,2人付款,广西 钦州
改行大清仓,268.00,Huawei/<span class=H>华为</span> nova 5z全屏麒麟810处理器学生游戏备用工作正品<span class=H>手机</span>,763977429361,2人付款,北京
无极国际数码,1099.00,Huawei/<span class=H>华为</span> Mate 60 Pro新款正品荣耀官方旗舰官网X50GT智能<span class=H>手机</span>,766607893939,26人付款,广东 深圳
顺捷手机数码商城,869.00,Huawei/<span class=H>华为</span> nova7SE 官方正品鸿蒙5G全网通双卡游戏学生智能<span class=H>手机</span>,750416320987,0人付款,广东 深圳
三际数码官方旗舰店,1389.00,【立减300元 送碎屏保】<span class=H>华为</span>/HUAWEI畅享60 Pro<span class=H>手机</span>官方旗舰店正品新品畅享50pro学生老人千元<span class=H>手机</span>鸿蒙长续航,717779934482,16人付款,山东 济南
盛科数码,1288.00,Huawei/<span class=H>华为</span> nova 8 Pro 5G 全网通麒麟985芯片nova8<span class=H>手机</span>  8SE,767540233222,49人付款,浙江 杭州
明迅数码,1230.00,Huawei/<span class=H>华为</span> NOVA 6 5G麒麟990芯片全网通学生备用游戏智能<span class=H>手机</span>,721147144350,56人付款,广东 深圳
昊玉数码专营店,1399.00,顺丰闪发【新春开门红】Huawei/<span class=H>华为</span>P50Pro<span class=H>手机</span>5G全网通12+256G大内存学生老年人智能<span class=H>华为</span><span class=H>手机</span>p60/畅玩50plus,763967220225,18人付款,广东 深圳
不凡臻选,1538.00,Huawei/<span class=H>华为</span>P40 Pro官网正品双卡全网通P405G<span class=H>手机</span>麒麟990鸿蒙NFC,769539047982,15人付款,四川 宜宾
优质手机,1233.00,Huawei/<span class=H>华为</span> nova 8 5G 麒麟985 曲面屏拍照游戏鸿蒙旗舰<span class=H>手机</span>正品,752369468596,13人付款,山东 滨州
富华数码,118.00,<span class=H>华为</span>三防<span class=H>手机</span>超长待机大屏大字大声音联通电信4G全网通按键老年机,753062571581,5人付款,上海
A强胜通讯,518.00,Huawei/<span class=H>华为</span> nova 3全网通4G麒麟970老人智能学生网课百元备用机,744488578393,7人付款,广东 广州
猫享数码主营店,1299.00,Huawei/<span class=H>华为</span> <span class=H>华为</span>畅享 70,761908842876,100+人付款,广东 深圳
科运数码商城,1278.00,Huawei/<span class=H>华为</span> nova 8 Pro 官方正品5G<span class=H>手机</span>全网通学生游戏智能<span class=H>手机</span>,732388293438,89人付款,广东 广州
华为,115.00,<span class=H>华为</span>老人机超长待机全网通4G大字大屏大声老年<span class=H>手机</span>移动电信<span class=H>手机</span>,744345814106,100+人付款,广东 广州
华耀数码通讯,178.00,<span class=H>华为</span>老人<span class=H>手机</span>超长待机大声大字大屏全网通4G移动电信语音王老年机,742911397407,22人付款,广东 深圳
可依数码通讯,899.00,<span class=H>华为</span>P60 Pro P50 Pro官网旗舰<span class=H>手机</span>全面大屏全网通5G双卡智能<span class=H>手机</span>,769755880805,10人付款,广东 深圳
惠至安数码专营店,1499.00,新款HUAWEI/<span class=H>华为</span>Nova10 SE<span class=H>华为</span><span class=H>手机</span>官方旗舰正品店官网轻薄机身5G全网通鸿蒙系统66W超级快充智选hi nova10SE,761227174179,9人付款,广东 深圳
华耀数码通讯,348.00,<span class=H>华为</span>老年<span class=H>手机</span>超长待机耐摔大字大声手写屏微信抖音4G全网通老人机,770093647854,3人付款,广东 深圳
翼天下天翼电信旗舰店,1059.00,【官网正品 现货速发】HUAWEI/<span class=H>华为</span> 畅享70z 鸿蒙智能<span class=H>手机</span>大电池长续航影像<span class=H>华为</span>官方正品畅享70z,768852114850,1人付款,江苏 南京
俊毅数码商城,560.00,官网正品Huawei/<span class=H>华为</span> nova 5i Pro麒麟810芯片游戏学生备用<span class=H>手机</span>,666009703597,8人付款,广西 钦州
杰诚电讯,808.00,Huawei/<span class=H>华为</span> <span class=H>华为</span>畅享 70 长续航 6000mAh大电池畅想鸿蒙智能<span class=H>手机</span>,758285259103,34人付款,河北 唐山
光速数码,359.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米12C,758383852905,100+人付款,广东 深圳
领星数码店,794.00,Huawei/华为 畅享20 Pro全网通5G智能手机学生上网课老人千元备用,744226744341,78人付款,广东 深圳
可乐严选数码,666.00,Huawei/华为 畅享10正品鸿蒙系统,756779362524,100+人付款,广东 汕头
恒瑞5G数码,1225.00,Huawei/<span class=H>华为</span> P30全网通<span class=H>手机</span>双卡双待麒麟980智能学生全面屏,737869882168,5人付款,广东 广州
A东富通讯,774.00,Huawei/<span class=H>华为</span> nova 5 Pro麒麟980处理器鸿蒙系统全网通4G水滴屏NFC,709621330206,3人付款,广东 深圳
能量良品数码店,1368.00,Huawei/<span class=H>华为</span> 畅享 70 Pro1亿像素超清影像40W快充5大电池长续航,764263884640,5人付款,湖北 武汉
华福优选,1328.00,Huawei/<span class=H>华为</span> nova 7 5G<span class=H>手机</span>官方正品全网通麒麟985双卡双待全面屏,730800079875,37人付款,广东 广州
俊毅数码通信经营部,363.00,官方正品Huawei/<span class=H>华为</span> 畅享10大屏4G全网通老人学生畅享10智能<span class=H>手机</span>,613205762117,4人付款,广西 钦州
良品数码严选,765.00,Huawei/<span class=H>华为</span> 畅享20 Pro原装正品5G全网通鸿蒙学生老人备用<span class=H>手机</span>,738663720714,24人付款,广东 深圳
喵速达电器官方旗舰店,1499.00,<span class=H>华为</span><span class=H>手机</span>畅享60 256GB,732261698472,17人付款,浙江 杭州
腾达优选数码,960.00,Huawei/<span class=H>华为</span> nova 7 Pro 5G<span class=H>手机</span>麒麟985芯片全网通nova7鸿蒙系统,723399017431,42人付款,江苏 无锡
如意通数码城,354.00,Huawei/<span class=H>华为</span> 畅享 10e全网通大屏幕大电池大音量老人学生智能<span class=H>手机</span>,768385132436,35人付款,广东 深圳
华芯数码店,1039.00,Huawei/<span class=H>华为</span> Nova 7全网通5G<span class=H>手机</span>麒麟985芯片nova7Pro鸿蒙系统7SE,763355355163,6人付款,广东 深圳
星宏科技数码,1348.00,Huawei/<span class=H>华为</span> P30麒麟980学生游戏拍照工作备用老年人pro智能<span class=H>手机</span>,729848061271,62人付款,广东 深圳
华宏优品数码,920.00,Huawei/<span class=H>华为</span> P30 Pro官方正品旗舰智能<span class=H>手机</span>全网通曲面屏,736257698290,71人付款,北京
一展宏图数码,619.00,Huawei/<span class=H>华为</span> Mate 20X麒麟980处理器全网通4G学生老人备用2<span class=H>手机</span>,738191269503,4人付款,广东 深圳
华粉 手机店,2100.00,Huawei/<span class=H>华为</span> P40 Pro全网通5G麒麟990芯片徕卡相机曲面屏准新<span class=H>手机</span>,767305623643,100+人付款,广东 深圳
融宸瑜数码专营店,1188.00,分期免息/送豪华礼 畅享60Pro系列 8+256GB 5G全网通鸿蒙生态<span class=H>手机</span>高清拍照66W闪充正品店官网高通<span class=H>华为</span>Plus+,740682666151,21人付款,广东 深圳
信息港数码专营店,1609.00,顺丰当天发+下单立减370元+分期免息 】 <span class=H>华为</span>/HUAWEI畅享60 Pro<span class=H>手机</span>官方正品新款畅享60长续航大音量 畅享60,718417576465,3人付款,广东 深圳
d[s58160775],340.00,Huawei/<span class=H>华为</span> P20阅读 游戏 工作机 群控 全网通智能<span class=H>手机</span>,704728260281,2人付款,广东 揭阳
玉河严选,949.00,Huawei/<span class=H>华为</span> 畅享10 plus麒麟710F 超广角AI三摄智能安卓4G全网通,731870989157,3人付款,广东 东莞
三际数码官方旗舰店,1819.00,【24期分期 送碎屏保】<span class=H>华为</span>/HUAWEI畅享60X<span class=H>手机</span>官方旗舰店正品新品直降学生老人千元机畅享50<span class=H>手机</span>pro鸿蒙,713179889995,1人付款,山东 济南
信仰数码店,799.00,Huawei/<span class=H>华为</span> Nova 7全网通5G双卡<span class=H>手机</span>麒麟985芯片Pro鸿蒙老人备用,763497713079,5人付款,广东 深圳
酷玩机科技,715.00,Huawei/<span class=H>华为</span> nova 5 Pro全网通4g<span class=H>手机</span>麒麟980拍照<span class=H>手机</span>鸿蒙备用机,735184999883,3人付款,广东 深圳
创钻手机专营店,988.00,优品【春节不打烊+送豪礼+碎屏险】Huawei/<span class=H>华为</span> 畅享 20 Plus畅享20Pro原装正品大屏5G<span class=H>手机</span>,711424772048,0人付款,河南 郑州
圆特数码专营店,899.00,顺丰速发 <span class=H>华为</span>5G<span class=H>手机</span>新款畅玩40plus 6000毫安大电池快充游戏拍照千元智能老人<span class=H>手机</span><span class=H>华为</span><span class=H>手机</span>官方旗舰官网正品,764463443352,13人付款,广东 深圳
野望数码,1399.00,<span class=H>华为</span>P30pro【送影视VIP】Huawei/<span class=H>华为</span> P30 Pro麒麟980全网通双卡,649975443225,5人付款,江苏 常州
丹丹优品数码,1179.00,Huawei/<span class=H>华为</span> nova 8 Pro 官方正品5G<span class=H>手机</span>全网通学生游戏智能9<span class=H>手机</span>,748862698358,37人付款,广东 深圳
众通数码手机科技,938.00,Huawei/<span class=H>华为</span> nova 7 SE 5G原装正品游戏老人学生美颜智能<span class=H>手机</span>,717301970931,20人付款,广东 深圳
广优原装正品,980.00,Huawei/<span class=H>华为</span> Mate 20 Pro 全网通原装<span class=H>手机</span>Mate20<span class=H>手机</span>现货,744650281104,84人付款,广东 深圳
物美商城手机店,2000.00,Huawei/<span class=H>华为</span> 畅享 60 Pro5000mAh长续航40W快充 6.8英寸畅享60pro,724341467383,2人付款,四川 成都
华耀原装正品主营店,999.00,原装Huawei/<span class=H>华为</span>畅享60超长待机6000毫安电池鸿蒙系统<span class=H>手机</span>畅享60,709752297268,1人付款,广东 深圳
顺捷手机数码商城,1129.00,Huawei/<span class=H>华为</span> NOVA 6 5G全网通 麒麟双卡游戏学生网课备用智能<span class=H>手机</span>,761620833041,0人付款,广东 深圳
星宏科技数码,1539.00,Huawei/<span class=H>华为</span> nova 6 5G官方正品全网通学生游戏工作老人智能<span class=H>手机</span>,729848481872,48人付款,广东 深圳
幸运宝贝数码专营店,1039.00,分期免息/顺丰包邮 <span class=H>华为</span>麦芒20 超级快充5G<span class=H>手机</span><span class=H>华为</span>官方旗舰店正品官网长续航<span class=H>华为</span><span class=H>手机</span><span class=H>华为</span>nova/p60/mate,764805990195,8人付款,广东 深圳
优选数码手机商城,1128.00,Huawei/<span class=H>华为</span> nova 6 5G<span class=H>手机</span>官方正品老人学生游戏智能机官网旗舰7,727553652317,5人付款,广东 深圳
官换中心数码,1588.00,Huawei/<span class=H>华为</span> Huawei Mate 30 Pro 5G官方正品旗舰 mate30现货麒麟,752206632991,16人付款,广东 深圳
红橙子数码专营店,999.00,顺丰闪发【新春开门红】Huawei/<span class=H>华为</span>P50SE<span class=H>手机</span>5G新款游戏拍照学生老年人备用机智能<span class=H>华为</span><span class=H>手机</span>p60pro畅玩40plus,768250773938,25人付款,广东 深圳
又双叒叕数码,888.00,Huawei/<span class=H>华为</span> nova 6 5G<span class=H>手机</span>鸿蒙系统麒麟990芯片全面屏拍照NFC,746527598743,8人付款,上海
特兴隆科技,798.00,Huawei/<span class=H>华为</span> 畅享 50z 5000万 大屏5000mAh超能续航鸿蒙新款智能,748558526597,11人付款,广东 汕头
壹贰三数码,1199.00,Huawei/<span class=H>华为</span> <span class=H>华为</span>畅享 70 8GB+128GB  智能<span class=H>手机</span>官方正品,760152889515,21人付款,浙江 嘉兴
中电佳讯,1099.00,Huawei/<span class=H>华为</span> <span class=H>华为</span>畅享 70超长续航6000mAh官方正品高清摄影拍照机,769939159234,0人付款,广东 广州
诚信优选数码,1288.00,Huawei/<span class=H>华为</span> nova 8 Pro 5G曲面屏<span class=H>手机</span>麒麟985芯片nova8鸿蒙系统,733448469921,30人付款,浙江 宁波
A强胜通讯,548.00,Huawei/<span class=H>华为</span> NOVA 5i全网通4G学生网课游戏大屏智能老人备用<span class=H>手机</span>,744556361181,6人付款,广东 广州
成都长庚通讯,929.00,现货闪送+分期付款Huawei/<span class=H>华为</span> <span class=H>华为</span>畅享 70全新正品老人正品<span class=H>手机</span>,755237918598,11人付款,四川 成都
亿好数码科技,588.00,Huawei/<span class=H>华为</span> 畅享10 plus智能<span class=H>手机</span>大声大屏学生老人备用机,727214789220,2人付款,广东 深圳
全国数码手机商城,2699.00,Huawei/<span class=H>华为</span> nova 12 活力版<span class=H>手机</span>新款正品,766431327137,2人付款,广东 深圳
华耀数码通讯,266.00,<span class=H>华为</span>老年翻盖<span class=H>手机</span>超长待机老人<span class=H>手机</span>大屏幕大字大声音电信4G全网通,742913025530,1人付款,广东 深圳
光速数码,359.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米12C,758383852905,100+人付款,广东 深圳
领星数码店,669.00,Huawei/华为 畅享20 Pro全网通5G智能手机学生上网课老人千元备用,744226744341,78人付款,广东 深圳
可乐严选数码,316.00,Huawei/华为 畅享10正品鸿蒙系统,756779362524,100+人付款,广东 汕头
悦悦优优数码,398.00,Huawei/<span class=H>华为</span> 畅享9S全网通老人机学生游戏吃鸡备用机工作清仓<span class=H>手机</span>,742403371892,4人付款,广东 深圳
鸿星数码馆,543.00,Huawei/<span class=H>华为</span> P20小型5.8英寸全面屏公交卡便携式NFC直播拍照<span class=H>手机</span>,733862466680,6人付款,广东 惠州
深圳市信坤数码贸易有限公司,1358.00,新品Huawei/<span class=H>华为</span> nova 10 SE<span class=H>手机</span>nova10se新款nove10es nova10 se,710543529617,11人付款,广东 深圳
华荣原装正品体验店,1389.00,新品直降Huawei/<span class=H>华为</span> nova 10 SE鸿蒙系统8G+256G正品NFC<span class=H>手机</span>降价,696203194779,30人付款,广东 深圳
潮潮0756,965.00,Huawei/<span class=H>华为</span> nova 6/nova 6 5G麒麟990全面屏游戏学生旗舰<span class=H>手机</span>NFC,769763097287,6人付款,广东 深圳
鑫运优选数码,1288.00,Huawei/<span class=H>华为</span> nova 8 Pro 5G<span class=H>手机</span>麒麟985曲面屏鸿蒙系统双卡全网通,768393568384,19人付款,江苏 南京
盛科数码,850.00,HUAWEI/<span class=H>华为</span>P30<span class=H>手机</span>P30pro/Mate20/Mate20pro麒麟4G<span class=H>手机</span> 包邮,695201886923,33人付款,浙江 杭州
广优原装正品,970.00,Huawei/<span class=H>华为</span> nova 6 5G 鸿蒙系统麒麟990处理器原装正品,743794405590,3人付款,广东 深圳
创新数码城,303.00,Huawei/<span class=H>华为</span> 畅享10官方正品鸿蒙系统 全网通想享9大屏老人学生机,748558207184,9人付款,广东 深圳
华芯数码店,678.00,Huawei/<span class=H>华为</span> 畅享 20 Pro 全网通5G智能<span class=H>手机</span>学生上网课老人千元备,761644944323,5人付款,广东 深圳
苏宁易购直营企业店,1449.00,【517】Huawei/<span class=H>华为</span> 畅享 60 鸿蒙<span class=H>手机</span>智能拍照长续航快充<span class=H>手机</span>,763794765948,15人付款,广东 深圳
质信数码老店,1141.00,Huawei/<span class=H>华为</span> Nova 7全网通5G<span class=H>手机</span>麒麟985芯片nova7Pro鸿蒙系统7SE,719676309626,9人付款,广东 深圳
华想科技数码店,1150.00,Huawei/<span class=H>华为</span> P30 P30PRO 麒麟980<span class=H>手机</span>全网通双卡正品（未拆封）,750764079613,96人付款,广东 惠州
国行正品5G数码店,1609.00,Huawei/<span class=H>华为</span> P40 Pro全网通麒麟990官方旗舰正品鸿蒙系统P40<span class=H>手机</span>,738002928329,49人付款,广东 广州
盛科数码,770.00,Huawei/<span class=H>华为</span> Nova 7 麒麟985芯片 5G<span class=H>手机</span> 鸿蒙系统 7SE全网通,724258854302,16人付款,浙江 杭州
小野优品,639.00,Huawei/<span class=H>华为</span> P20 Pro mate10 徕卡三摄全网通正品P30智能商务<span class=H>手机</span>,636470926772,6人付款,江苏 常州
pingjiashuma,528.00,Huawei/<span class=H>华为</span> Mate 20全网通4G麒麟980鸿蒙游戏原神大屏幕NFC<span class=H>手机</span>,759053935800,4人付款,广东 深圳
科技展,650.00,Huawei/<span class=H>华为</span> NOVA 6全网通5G 麒麟990处理器鸿蒙全面屏智能2<span class=H>手机</span>,756353987341,36人付款,广东 深圳
惠至安数码专营店,959.00,分期免息 新款<span class=H>华为</span>麦芒20 40W超级快充 5G<span class=H>手机</span><span class=H>华为</span>官方旗舰正品店官网老人大电池大内存<span class=H>华为</span>mate60pro<span class=H>手机</span>,755950742807,6人付款,广东 深圳
A东富通讯,744.00,Huawei/<span class=H>华为</span> nova 5 Pro麒麟980处理器鸿蒙系统官方正品4G<span class=H>手机</span>NFC,709700036810,6人付款,广东 深圳
盛科数码,1068.00,Huawei/<span class=H>华为</span> nova 6 5G<span class=H>手机</span> 麒麟990芯片 全网通 鸿蒙系统,767554367876,33人付款,浙江 杭州
鸿星数码馆,613.00,Huawei/<span class=H>华为</span> Mate 10 Pro徕卡4G大屏双卡NFC红外遥控直播商务<span class=H>手机</span>,713988627871,3人付款,广东 惠州
华海官换商城,1480.00,Huawei/<span class=H>华为</span> Mate 30 5G官网正品旗舰mate30pro 麒麟芯片鸿蒙系统,752042782422,12人付款,广东 广州
东胜科技商城,1418.00,Huawei/<span class=H>华为</span> nova 10 SE一亿像素长续航轻薄鸿蒙快充游戏拍照<span class=H>手机</span>,697344955613,2人付款,四川 成都
亨通数码通讯,716.00,Huawei/<span class=H>华为</span> nova 5 Pro官方正品鸿蒙麒麟980学生老人4G智能<span class=H>手机</span>,747199788813,11人付款,北京
苏宁易购官方旗舰店,2499.00,<span class=H>华为</span>/HUAWEI nova 12 活力版 6.88mm超薄潮美直屏 前置6000万超广角拍照 鸿蒙智能<span class=H>手机</span>,758474459588,4人付款,江苏 南京
信邦通讯,528.00,Huawei/<span class=H>华为</span> nova 6 SE 全面屏Nova 6拍照吃鸡游戏学生网课<span class=H>手机</span>,728809591330,7人付款,广东 深圳
优米数码手机,869.00,Huawei/<span class=H>华为</span> nova 7 SE 5G<span class=H>手机</span>官方正品鸿蒙学生智能<span class=H>手机</span>官网旗舰,740853582703,8人付款,广东 深圳
真真优品数码,398.00,Huawei/<span class=H>华为</span> 畅享 9S全网通智能游戏学生老人工作室备用清仓<span class=H>手机</span>,744413567812,2人付款,广东 深圳
三际数码官方旗舰店,1399.00,【优惠100元+12期免息】Huawei/<span class=H>华为</span>畅享70Pro<span class=H>手机</span>官方旗舰店新款正品学生长续航鸿蒙直降千元老人智能70<span class=H>手机</span>,761264820324,25人付款,山东 济南
淘宝珍库3C数码馆,1399.00,Huawei/<span class=H>华为</span> 畅享 70 Pro,761861010225,1人付款,浙江 杭州
龙翼电子通讯,115.00,<span class=H>华为</span>三防老人<span class=H>手机</span>4G全网通超长待机大字大声老年机移动电信老人机,747931160105,60人付款,广东 中山
品牌老年人手机,169.00,<span class=H>华为</span>翻盖老年机超长待机老人<span class=H>手机</span>大屏大字大声移动电信4G全网通,763524084566,8人付款,湖北 武汉
臻火数码旗舰店,969.00,可减150元【3期免息 当天发货】Huawei/<span class=H>华为</span> 畅享 60 <span class=H>手机</span>官方旗舰店官网新款畅享50鸿蒙畅想旗舰老人机,708788680715,0人付款,浙江 杭州
优家数码老店,788.00,Huawei/<span class=H>华为</span> 畅享50 智能老人游戏学生新款大屏大字大声老年<span class=H>手机</span>,744564415594,5人付款,广东 深圳
不凡臻选,980.00,Huawei/<span class=H>华为</span>nova7Pro官方5G<span class=H>手机</span>双卡麒麟985芯片nova7256G鸿蒙NFC,768016656843,39人付款,四川 宜宾
旭日远航数码专营店,1749.00,【新春开门红】HUAWEI/<span class=H>华为</span>p40 麒麟990处理器 5G全网通<span class=H>手机</span> 徕卡直屏 <span class=H>华为</span>正品<span class=H>手机</span>,750789721373,22人付款,北京
臻火数码旗舰店,1449.00,可减220元【送碎屏宝 3期免息】Huawei/<span class=H>华为</span> 畅享 60X <span class=H>手机</span>官方旗舰店新款正品官网7000mAh长续航直面屏畅想,713571891371,0人付款,浙江 杭州
创钻手机专营店,1358.00,【春节不打烊+送豪礼+碎屏险】Huawei/<span class=H>华为</span> Nova 7 5G<span class=H>手机</span>官方旗舰店官网正品nova7<span class=H>华为</span>5G<span class=H>手机</span>双卡,750690843730,13人付款,河南 郑州
亿诚数码自营店,2048.00,全新正品!<span class=H>华为</span>Mate40 5G<span class=H>手机</span>M40 官方旗舰官网正品店官网50 60pro,768525171417,51人付款,广东 深圳
华粉 手机店,1368.00,Huawei/<span class=H>华为</span> Huawei Mate 30 Pro 5G全网通<span class=H>手机</span>麒麟990芯片环幕屏,767394405098,0人付款,广东 深圳
择优讯通讯,200.00,<span class=H>华为</span>老人<span class=H>手机</span>超长待机大屏大字大声音联通电信4G全网通按键老年机,749119136522,0人付款,广东 深圳
诚信数码店铺87,599.00,Huawei/<span class=H>华为</span> Mate 20原屏<span class=H>手机</span>便宜清仓麒麟980鸿蒙吃鸡原神备用机,757385525898,5人付款,广东 深圳
鸿星数码馆,679.00,Huawei/<span class=H>华为</span> 麦芒 9大屏5G<span class=H>手机</span>6.8英寸学生游戏老人拍照备用正品,769144649831,3人付款,广东 惠州
红橙子数码专营店,1099.00,顺丰速发【先用后付】Huawei/<span class=H>华为</span>畅享60Pro 5G<span class=H>手机</span>官方全新正品智能学生老年人5G<span class=H>华为</span><span class=H>手机</span>p60proHi畅享60,752995328973,7人付款,广东 深圳
光速数码,359.00,MIUI/小米 REDMI 9A大屏幕大电池学生老人便宜智能手机红米12C,758383852905,100+人付款,广东 深圳
领星数码店,669.00,Huawei/华为 畅享20 Pro全网通5G智能手机学生上网课老人千元备用,744226744341,78人付款,广东 深圳
可乐严选数码,316.00,Huawei/华为 畅享10正品鸿蒙系统,756779362524,100+人付款,广东 汕头
华想科技数码店,1150.00,Huawei/<span class=H>华为</span> P30 P30PRO 麒麟980<span class=H>手机</span>全网通双卡正品（未拆封）,750764079613,96人付款,广东 惠州
和天下移动通讯商城,1699.00,Huawei/<span class=H>华为</span> P40 Pro5G官网<span class=H>手机</span>12期分期免息双卡鸿蒙麒麟990NFC,758520405541,6人付款,四川 成都
盛科数码,770.00,Huawei/<span class=H>华为</span> Nova 7 麒麟985芯片 5G<span class=H>手机</span> 鸿蒙系统 7SE全网通,724258854302,16人付款,浙江 杭州
pingjiashuma,528.00,Huawei/<span class=H>华为</span> Mate 20全网通4G麒麟980鸿蒙游戏原神大屏幕NFC<span class=H>手机</span>,759053935800,4人付款,广东 深圳
胖达优品,180.00,Huawei/<span class=H>华为</span> P20<span class=H>手机</span>学生机全网通4G老人机高端麒麟970备用机,700157985113,10人付款,四川 成都
科技展,650.00,Huawei/<span class=H>华为</span> NOVA 6全网通5G 麒麟990处理器鸿蒙全面屏智能2<span class=H>手机</span>,756353987341,36人付款,广东 深圳
惠至安数码专营店,959.00,分期免息 新款<span class=H>华为</span>麦芒20 40W超级快充 5G<span class=H>手机</span><span class=H>华为</span>官方旗舰正品店官网老人大电池大内存<span class=H>华为</span>mate60pro<span class=H>手机</span>,755950742807,6人付款,广东 深圳
欧亚数码通讯,1488.00,Huawei/<span class=H>华为</span> Mate 30 Pro 5G<span class=H>手机</span>NFC官方正品旗舰mate30鸿蒙系统,749167426122,4人付款,广东 珠海
